DistrictID,DistrictName,ProvinceID,ProvinceName,Region,GID_2,GID_1,NAME_1,NAME_2,GADM_Latitude,GADM_Longitude,Population,Population_Density,Area,Is Strategic Zone Hub,Est Merchant 2026,Distributor Code,Distributor Name,SO,SO OFF,AO M06,Amount (Tax) M06,AO OFF M06,Amount (Tax) OFF M06,AO M05,Amount (Tax) M05,AO OFF M05,Amount (Tax) OFF M05
25246,Bình Tân,75,Đồng Nai,SE,Bình Tân_25246,Đồng Nai,Bình Tân_25246,Đồng Nai,11.797885,106.849731,28209,147.7684652,190.9,0,352,0,0,0,0,0,0,0,0,0,0,0,0
25405,Bom Bo,75,Đồng Nai,SE,Bom Bo,Đồng Nai,Bom Bo,Đồng Nai,11.866651,107.152782,26655,108.3977227,245.9,0,333,0,0,0,0,0,0,0,0,0,0,0,0
25396,Bù Đăng,75,Đồng Nai,SE,Bù Đăng,Đồng Nai,Bù Đăng,Đồng Nai,11.803942,107.228604,31659,202.8122998,156.1,0,395,0,0,0,0,0,0,0,0,0,0,0,0
25222,Bù Gia Mập,75,Đồng Nai,SE,Bù Gia Mập,Đồng Nai,Bù Gia Mập,Đồng Nai,12.132866,107.174097,8149,23.79270073,342.5,0,101,0,0,0,0,0,0,0,0,0,0,0,0
26341,Cẩm Mỹ,75,Đồng Nai,SE,Cẩm Mỹ,Đồng Nai,Cẩm Mỹ,Đồng Nai,10.80654,107.266821,45037,398.2051282,113.1,0,562,0,0,0,0,0,0,0,0,0,0,0,0
25432,Chơn Thành,75,Đồng Nai,SE,Chơn Thành,Đồng Nai,Chơn Thành,Đồng Nai,11.427042,106.659762,409,3.28778135,124.4,0,5,0,0,0,0,0,0,0,0,0,0,0,0
25231,Đa Kia,75,Đồng Nai,SE,Đa Kia,Đồng Nai,Đa Kia,Đồng Nai,11.904115,106.87391,31272,159.3071829,196.3,0,390,0,0,0,0,0,0,0,0,0,0,0,0
26491,Đại Phước,75,Đồng Nai,SE,Đại Phước,Đồng Nai,Đại Phước,Đồng Nai,10.703586,106.788407,54528,556.4081633,98,0,681,0,0,0,0,0,0,0,0,0,0,0,0
26119,Đak Lua,75,Đồng Nai,SE,Đak Lua,Đồng Nai,Đak Lua,Đồng Nai,11.45785,107.324126,8110,19.51395573,415.6,0,101,0,0,0,0,0,0,0,0,0,0,0,0
25399,Đak Nhau,75,Đồng Nai,SE,Đak Nhau,Đồng Nai,Đak Nhau,Đồng Nai,11.968365,107.210458,23327,127.7701703,182.57,0,291,0,0,0,0,0,0,0,0,0,0,0,0
25225,Đăk Ơ,75,Đồng Nai,SE,Đăk Ơ,Đồng Nai,Đăk Ơ,Đồng Nai,12.073352,107.054697,19076,77.32155162,246.71,0,238,0,0,0,0,0,0,0,0,0,0,0,0
26326,Dầu Giây,75,Đồng Nai,SE,Dầu Giây,Đồng Nai,Dầu Giây,Đồng Nai,10.923051,107.13309,70835,716.2285137,98.9,0,885,0,0,0,0,0,0,0,0,0,0,0,0
26206,Định Quán,75,Đồng Nai,SE,Định Quán,Đồng Nai,Định Quán,Đồng Nai,11.145399,107.358174,84231,284.7565923,295.8,0,1052,0,0,0,0,0,0,0,0,0,0,0,0
25363,Đồng Phú,75,Đồng Nai,SE,Đồng Phú,Đồng Nai,Đồng Phú,Đồng Nai,11.393964,106.832745,44869,323.4967556,138.7,0,560,0,0,0,0,0,0,0,0,0,0,0,0
25390,Đồng Tâm,75,Đồng Nai,SE,Đồng Tâm_25390,Đồng Nai,Đồng Tâm_25390,Đồng Nai,11.575016,107.029217,35036,140.8199357,248.8,0,437,0,0,0,0,0,0,0,0,0,0,0,0
25210,Đồng Xoài,75,Đồng Nai,SE,Đồng Xoài,Đồng Nai,Đồng Xoài,Đồng Nai,11.525665,106.815455,35345,434.7478475,81.3,0,441,0,0,0,0,0,0,0,0,0,0,0,0
26311,Gia Kiệm,75,Đồng Nai,SE,Gia Kiệm,Đồng Nai,Gia Kiệm,Đồng Nai,11.012252,107.148339,78076,944.0870617,82.7,0,975,0,0,0,0,0,0,0,0,0,0,0,0
26113,Hàng Gòn,75,Đồng Nai,SE,Hàng Gòn,Đồng Nai,Hàng Gòn,Đồng Nai,10.882937,107.205714,24554,538.4649123,45.6,0,306,0,0,0,0,0,0,0,0,0,0,0,0
26005,Hố Nai,75,Đồng Nai,SE,Hố Nai,Đồng Nai,Hố Nai,Đồng Nai,10.965496,106.925011,77710,3393.449782,22.9,0,971,0,0,0,0,0,0,0,0,0,0,0,0
25309,Hưng Phước,75,Đồng Nai,SE,Hưng Phước,Đồng Nai,Hưng Phước,Đồng Nai,12.033809,106.868956,12239,65.3792735,187.2,0,152,0,0,0,0,0,0,0,0,0,0,0,0
26281,Hưng Thịnh,75,Đồng Nai,SE,Hưng Thịnh,Đồng Nai,Hưng Thịnh,Đồng Nai,10.931394,107.065985,56952,988.75,57.6,0,711,0,0,0,0,0,0,0,0,0,0,0,0
26227,La Ngà,75,Đồng Nai,SE,La Ngà,Đồng Nai,La Ngà,Đồng Nai,11.148638,107.222531,32808,245.752809,133.5,0,410,0,0,0,0,0,0,0,0,0,0,0,0
25303,Lộc Hưng,75,Đồng Nai,SE,Lộc Hưng,Đồng Nai,Lộc Hưng,Đồng Nai,11.78356,106.654959,262,2.646464646,99,0,3,0,0,0,0,0,0,0,0,0,0,0,0
25270,Lộc Ninh,75,Đồng Nai,SE,Lộc Ninh_25270,Đồng Nai,Lộc Ninh_25270,Đồng Nai,11.824652,106.658467,31726,470.7121662,67.4,0,396,0,0,0,0,0,0,0,0,0,0,0,0
25292,Lộc Quang,75,Đồng Nai,SE,Lộc Quang,Đồng Nai,Lộc Quang,Đồng Nai,11.844019,106.721424,25917,246.8285714,105,0,323,0,0,0,0,0,0,0,0,0,0,0,0
25279,Lộc Tấn,75,Đồng Nai,SE,Lộc Tấn,Đồng Nai,Lộc Tấn,Đồng Nai,11.893836,106.523508,23339,127.2851222,183.36,0,291,0,0,0,0,0,0,0,0,0,0,0,0
25294,Lộc Thành,75,Đồng Nai,SE,Lộc Thành,Đồng Nai,Lộc Thành,Đồng Nai,11.748566,106.511511,15106,73.29451722,206.1,0,188,0,0,0,0,0,0,0,0,0,0,0,0
25280,Lộc Thạnh,75,Đồng Nai,SE,Lộc Thạnh,Đồng Nai,Lộc Thạnh,Đồng Nai,11.938822,106.555482,10339,82.38247012,125.5,0,129,0,0,0,0,0,0,0,0,0,0,0,0
26020,Long Bình,75,Đồng Nai,SE,Long Bình_26020,Đồng Nai,Long Bình_26020,Đồng Nai,10.94655,106.900423,25980,646.2686567,40.2,0,324,0,0,0,0,0,0,0,0,0,0,0,0
25255,Long Hà,75,Đồng Nai,SE,Long Hà,Đồng Nai,Long Hà,Đồng Nai,11.694086,106.810895,27197,161.5023753,168.4,0,339,0,0,0,0,0,0,0,0,0,0,0,0
26380,Long Hưng,75,Đồng Nai,SE,Long Hưng_26380,Đồng Nai,Long Hưng_26380,Đồng Nai,10.873529,106.865457,73063,2255.030864,32.4,0,913,0,0,0,0,0,0,0,0,0,0,0,0
26080,Long Khánh,75,Đồng Nai,SE,Long Khánh_26080,Đồng Nai,Long Khánh_26080,Đồng Nai,10.925981,107.26965,7591,356.3849765,21.3,0,94,0,0,0,0,0,0,0,0,0,0,0,0
26413,Long Phước,75,Đồng Nai,SE,Long Phước_26413,Đồng Nai,Long Phước_26413,Đồng Nai,10.71764,107.001908,41812,511.1491443,81.8,0,522,0,0,0,0,0,0,0,0,0,0,0,0
26368,Long Thành,75,Đồng Nai,SE,Long Thành_26368,Đồng Nai,Long Thành_26368,Đồng Nai,10.782923,107.01058,15196,295.0106775,51.51,0,189,0,0,0,0,0,0,0,0,0,0,0,0
25349,Minh Đức,75,Đồng Nai,SE,Minh Đức,Đồng Nai,Minh Đức,Đồng Nai,11.623035,106.519228,16688,99.86834231,167.1,0,208,0,0,0,0,0,0,0,0,0,0,0,0
25441,Minh Hưng,75,Đồng Nai,SE,Minh Hưng,Đồng Nai,Minh Hưng,Đồng Nai,11.444668,106.582253,33608,337.0912738,99.7,0,420,0,0,0,0,0,0,0,0,0,0,0,0
26122,Nam Cát Tiên,75,Đồng Nai,SE,Nam Cát Tiên,Đồng Nai,Nam Cát Tiên,Đồng Nai,11.379939,107.477983,15681,189.1556092,82.9,0,196,0,0,0,0,0,0,0,0,0,0,0,0
25417,Nghĩa Trung,75,Đồng Nai,SE,Nghĩa Trung,Đồng Nai,Nghĩa Trung,Đồng Nai,11.681624,107.115637,32400,145.9459459,222,0,405,0,0,0,0,0,0,0,0,0,0,0,0
25450,Nha Bích,75,Đồng Nai,SE,Nha Bích,Đồng Nai,Nha Bích,Đồng Nai,11.512811,106.716419,21941,160.0364697,137.1,0,274,0,0,0,0,0,0,0,0,0,0,0,0
26485,Nhơn Trạch,75,Đồng Nai,SE,Nhơn Trạch,Đồng Nai,Nhơn Trạch,Đồng Nai,10.73648,106.900971,77402,716.6851852,108,0,967,0,0,0,0,0,0,0,0,0,0,0,0
26221,Phú Hòa,75,Đồng Nai,SE,Phú Hòa_26221,Đồng Nai,Phú Hòa_26221,Đồng Nai,11.21384,107.421975,40682,566.6016713,71.8,0,508,0,0,0,0,0,0,0,0,0,0,0,0
26158,Phú Lâm,75,Đồng Nai,SE,Phú Lâm_26158,Đồng Nai,Phú Lâm_26158,Đồng Nai,11.301677,107.494637,32685,758.8808916,43.07,0,408,0,0,0,0,0,0,0,0,0,0,0,0
26173,Phú Lý,75,Đồng Nai,SE,Phú Lý,Đồng Nai,Phú Lý,Đồng Nai,11.376231,107.134492,15750,56.4516129,279,0,196,0,0,0,0,0,0,0,0,0,0,0,0
25267,Phú Nghĩa,75,Đồng Nai,SE,Phú Nghĩa_25267,Đồng Nai,Phú Nghĩa_25267,Đồng Nai,11.923074,107.012977,3341,11.95776664,279.4,0,41,0,0,0,0,0,0,0,0,0,0,0,0
25252,Phú Riềng,75,Đồng Nai,SE,Phú Riềng,Đồng Nai,Phú Riềng,Đồng Nai,11.696646,106.931026,35685,303.9608177,117.4,0,446,0,0,0,0,0,0,0,0,0,0,0,0
25261,Phú Trung,75,Đồng Nai,SE,Phú Trung,Đồng Nai,Phú Trung,Đồng Nai,11.713455,107.031818,13380,77.79069767,172,0,167,0,0,0,0,0,0,0,0,0,0,0,0
26215,Phú Vinh,75,Đồng Nai,SE,Phú Vinh_26215,Đồng Nai,Phú Vinh_26215,Đồng Nai,11.255559,107.3626,30855,443.9568345,69.5,0,385,0,0,0,0,0,0,0,0,0,0,0,0
26503,Phước An,75,Đồng Nai,SE,Phước An,Đồng Nai,Phước An,Đồng Nai,10.655406,106.937772,50316,294.7627417,170.7,0,628,0,0,0,0,0,0,0,0,0,0,0,0
25220,Phước Bình,75,Đồng Nai,SE,Phước Bình,Đồng Nai,Phước Bình,Đồng Nai,11.828893,106.915068,44095,607.369146,72.6,0,551,0,0,0,0,0,0,0,0,0,0,0,0
25217,Phước Long,75,Đồng Nai,SE,Phước Long_25217,Đồng Nai,Phước Long_25217,Đồng Nai,11.821196,107.013408,32644,454.1457986,71.88,0,408,0,0,0,0,0,0,0,0,0,0,0,0
25420,Phước Sơn,75,Đồng Nai,SE,Phước Sơn,Đồng Nai,Phước Sơn,Đồng Nai,11.641565,107.213223,30537,78.98861873,386.6,0,381,0,0,0,0,0,0,0,0,0,0,0,0
26377,Phước Tân,75,Đồng Nai,SE,Phước Tân,Đồng Nai,Phước Tân,Đồng Nai,10.891592,106.920867,63211,1476.892523,42.8,0,790,0,0,0,0,0,0,0,0,0,0,0,0
26422,Phước Thái,75,Đồng Nai,SE,Phước Thái,Đồng Nai,Phước Thái,Đồng Nai,10.681888,107.069321,55069,641.0826542,85.9,0,688,0,0,0,0,0,0,0,0,0,0,0,0
26362,Sông Ray,75,Đồng Nai,SE,Sông Ray,Đồng Nai,Sông Ray,Đồng Nai,10.716416,107.330443,30872,470.6097561,65.6,0,385,0,0,0,0,0,0,0,0,0,0,0,0
26134,Tà Lài,75,Đồng Nai,SE,Tà Lài,Đồng Nai,Tà Lài,Đồng Nai,11.349502,107.398051,33642,403.8655462,83.3,0,420,0,0,0,0,0,0,0,0,0,0,0,0
26017,Tam Hiệp,75,Đồng Nai,SE,Tam Hiệp,Đồng Nai,Tam Hiệp,Đồng Nai,10.950967,106.858262,137335,12716.2037,10.8,0,1716,0,0,0,0,0,0,0,0,0,0,0,0
26374,Tam Phước,75,Đồng Nai,SE,Tam Phước,Đồng Nai,Tam Phước,Đồng Nai,10.86377,106.937025,47583,1055.055432,45.1,0,594,0,0,0,0,0,0,0,0,0,0,0,0
26179,Tân An,75,Đồng Nai,SE,Tân An_26179,Đồng Nai,Tân An_26179,Đồng Nai,11.032737,106.971463,41289,1016.72002,40.61,0,516,0,0,0,0,0,0,0,0,0,0,0,0
25345,Tân Hưng,75,Đồng Nai,SE,Tân Hưng_25345,Đồng Nai,Tân Hưng_25345,Đồng Nai,11.685155,106.728737,34690,375.3922736,92.41,0,433,0,0,0,0,0,0,0,0,0,0,0,0
25357,Tân Khai,75,Đồng Nai,SE,Tân Khai,Đồng Nai,Tân Khai,Đồng Nai,11.524826,106.54134,3559,21.99629172,161.8,0,44,0,0,0,0,0,0,0,0,0,0,0,0
25378,Tân Lợi,75,Đồng Nai,SE,Tân Lợi,Đồng Nai,Tân Lợi,Đồng Nai,11.415146,106.981469,22430,59.05739863,379.8,0,280,0,0,0,0,0,0,0,0,0,0,0,0
26116,Tân Phú,75,Đồng Nai,SE,Tân Phú_26116,Đồng Nai,Tân Phú_26116,Đồng Nai,11.276557,107.440542,3089,80.02590674,38.6,0,38,0,0,0,0,0,0,0,0,0,0,0,0
25351,Tân Quan,75,Đồng Nai,SE,Tân Quan,Đồng Nai,Tân Quan,Đồng Nai,11.604646,106.657172,29926,201.7936615,148.3,0,374,0,0,0,0,0,0,0,0,0,0,0,0
25318,Tân Tiến,75,Đồng Nai,SE,Tân Tiến_25318,Đồng Nai,Tân Tiến_25318,Đồng Nai,11.934051,106.699085,33480,161.5830116,207.2,0,418,0,0,0,0,0,0,0,0,0,0,0,0
26188,Tân Triều,75,Đồng Nai,SE,Tân Triều,Đồng Nai,Tân Triều,Đồng Nai,11.01168,106.81822,100073,1580.93207,63.3,0,1250,0,0,0,0,0,0,0,0,0,0,0,0
26209,Thanh Sơn,75,Đồng Nai,SE,Thanh Sơn_26209,Đồng Nai,Thanh Sơn_26209,Đồng Nai,11.294419,107.248647,32838,104.115409,315.4,0,410,0,0,0,0,0,0,0,0,0,0,0,0
25308,Thiện Hưng,75,Đồng Nai,SE,Thiện Hưng,Đồng Nai,Thiện Hưng,Đồng Nai,11.9672,106.800439,34512,310.9189189,111,0,431,0,0,0,0,0,0,0,0,0,0,0,0
25402,Thọ Sơn,75,Đồng Nai,SE,Thọ Sơn,Đồng Nai,Thọ Sơn,Đồng Nai,11.873037,107.328152,21133,68.68053299,307.7,0,264,0,0,0,0,0,0,0,0,0,0,0,0
26299,Thống Nhất,75,Đồng Nai,SE,Thống Nhất_26299,Đồng Nai,Thống Nhất_26299,Đồng Nai,11.107323,107.14891,70582,587.6935887,120.1,0,882,0,0,0,0,0,0,0,0,0,0,0,0
25387,Thuận Lợi,75,Đồng Nai,SE,Thuận Lợi,Đồng Nai,Thuận Lợi,Đồng Nai,11.603267,106.861116,23298,139.3421053,167.2,0,291,0,0,0,0,0,0,0,0,0,0,0,0
26041,Trấn Biên,75,Đồng Nai,SE,Trấn Biên,Đồng Nai,Trấn Biên,Đồng Nai,10.938901,106.837551,19408,626.0645161,31,0,242,0,0,0,0,0,0,0,0,0,0,0,0
26248,Trảng Bom,75,Đồng Nai,SE,Trảng Bom,Đồng Nai,Trảng Bom,Đồng Nai,10.967671,107.011425,91312,1327.209302,68.8,0,1141,0,0,0,0,0,0,0,0,0,0,0,0
25993,Trảng Dài,75,Đồng Nai,SE,Trảng Dài,Đồng Nai,Trảng Dài,Đồng Nai,11.001218,106.896693,103386,2771.742627,37.3,0,1292,0,0,0,0,0,0,0,0,0,0,0,0
26170,Trị An,75,Đồng Nai,SE,Trị An,Đồng Nai,Trị An,Đồng Nai,11.217784,107.054626,50257,76.08932627,660.5,0,628,0,0,0,0,0,0,0,0,0,0,0,0
26428,Xuân Bắc,75,Đồng Nai,SE,Xuân Bắc,Đồng Nai,Xuân Bắc,Đồng Nai,11.04499,107.298669,44188,458.3817427,96.4,0,552,0,0,0,0,0,0,0,0,0,0,0,0
26461,Xuân Định,75,Đồng Nai,SE,Xuân Định,Đồng Nai,Xuân Định,Đồng Nai,10.87488,107.290727,3631,69.42638623,52.3,0,45,0,0,0,0,0,0,0,0,0,0,0,0
26359,Xuân Đông,75,Đồng Nai,SE,Xuân Đông,Đồng Nai,Xuân Đông,Đồng Nai,10.806323,107.363992,46904,434.2962963,108,0,586,0,0,0,0,0,0,0,0,0,0,0,0
26347,Xuân Đường,75,Đồng Nai,SE,Xuân Đường,Đồng Nai,Xuân Đường,Đồng Nai,10.786552,107.153178,26164,318.6845311,82.1,0,327,0,0,0,0,0,0,0,0,0,0,0,0
26446,Xuân Hòa,75,Đồng Nai,SE,Xuân Hòa_26446,Đồng Nai,Xuân Hòa_26446,Đồng Nai,10.874669,107.485531,77305,252.630719,306,0,966,0,0,0,0,0,0,0,0,0,0,0,0
26104,Xuân Lập,75,Đồng Nai,SE,Xuân Lập_26104,Đồng Nai,Xuân Lập_26104,Đồng Nai,10.910535,107.189648,18661,639.0753425,29.2,0,233,0,0,0,0,0,0,0,0,0,0,0,0
26425,Xuân Lộc,75,Đồng Nai,SE,Xuân Lộc_26425,Đồng Nai,Xuân Lộc_26425,Đồng Nai,10.928712,107.387997,102728,731.1601423,140.5,0,1284,0,0,0,0,0,0,0,0,0,0,0,0
26458,Xuân Phú,75,Đồng Nai,SE,Xuân Phú_26458,Đồng Nai,Xuân Phú_26458,Đồng Nai,10.891276,107.329249,29161,524.4784173,55.6,0,364,0,0,0,0,0,0,0,0,0,0,0,0
26332,Xuân Quế,75,Đồng Nai,SE,Xuân Quế,Đồng Nai,Xuân Quế,Đồng Nai,10.849292,107.141261,20869,224.6393972,92.9,0,260,0,0,0,0,0,0,0,0,0,0,0,0
26434,Xuân Thành,75,Đồng Nai,SE,Xuân Thành,Đồng Nai,Xuân Thành,Đồng Nai,11.009877,107.411914,21675,176.6503667,122.7,0,270,0,0,0,0,0,0,0,0,0,0,0,0
27316,An Đông,79,TP. Hồ Chí Minh,HCM,An Đông,TP. Hồ Chí Minh,An Đông,TP. Hồ Chí Minh,10.754626,106.67163,80002,60607.57576,1.32,0,1000,0,0,0,0,0,0,0,0,0,0,0,0
26878,An Hội Đông,79,TP. Hồ Chí Minh,HCM,An Hội Đông,TP. Hồ Chí Minh,An Hội Đông,TP. Hồ Chí Minh,10.849685,106.666358,111964,34031.61094,3.29,0,1399,0,0,0,0,0,0,0,0,0,0,0,0
26882,An Hội Tây,79,TP. Hồ Chí Minh,HCM,An Hội Tây,TP. Hồ Chí Minh,An Hội Tây,TP. Hồ Chí Minh,10.844606,106.637258,119176,31444.85488,3.79,0,1489,0,0,0,0,0,0,0,0,0,0,0,0
27094,An Khánh,79,TP. Hồ Chí Minh,HCM,An Khánh_27094,TP. Hồ Chí Minh,An Khánh_27094,TP. Hồ Chí Minh,10.790402,106.738099,75804,4944.81409,15.33,0,947,0,0,0,0,0,0,0,0,0,0,0,0
27460,An Lạc,79,TP. Hồ Chí Minh,HCM,An Lạc_27460,TP. Hồ Chí Minh,An Lạc_27460,TP. Hồ Chí Minh,10.734646,106.611948,169534,16192.35912,10.47,0,2119,0,0,0,0,0,0,0,0,0,0,0,0
25867,An Long,79,TP. Hồ Chí Minh,HCM,An Long_25867,TP. Hồ Chí Minh,An Long_25867,TP. Hồ Chí Minh,11.32566,106.690142,17636,176.2718641,100.05,0,220,0,0,0,0,0,0,0,0,0,0,0,0
26876,An Nhơn,79,TP. Hồ Chí Minh,HCM,An Nhơn_26876,TP. Hồ Chí Minh,An Nhơn_26876,TP. Hồ Chí Minh,10.837284,106.685307,109814,33998.14241,3.23,0,1372,0,0,0,0,0,0,0,0,0,0,0,0
