WardID,WardName,WardNameUnique,ProvinceID,ProvinceName,Region,GID_2,GID_1,NAME_2,NAME_1,GADM_Latitude,GADM_Longitude
26506,Vũng Tàu,Vũng Tàu,79,TP. Hồ Chí Minh,HCM,Vũng Tàu,TP. Hồ Chí Minh,Vũng Tàu,TP. Hồ Chí Minh,10.353052,107.075437
27190,Vườn Lài,Vườn Lài,79,TP. Hồ Chí Minh,HCM,Vườn Lài,TP. Hồ Chí Minh,Vườn Lài,TP. Hồ Chí Minh,10.769579,106.673169
27259,Xóm Chiếu,Xóm Chiếu,79,TP. Hồ Chí Minh,HCM,Xóm Chiếu,TP. Hồ Chí Minh,Xóm Chiếu,TP. Hồ Chí Minh,10.760294,106.714112
27139,Xuân Hòa,Xuân Hòa_27139,79,TP. Hồ Chí Minh,HCM,Xuân Hòa_27139,TP. Hồ Chí Minh,Xuân Hòa_27139,TP. Hồ Chí Minh,10.780363,106.689229
26584,Xuân Sơn,Xuân Sơn,79,TP. Hồ Chí Minh,HCM,Xuân Sơn,TP. Hồ Chí Minh,Xuân Sơn,TP. Hồ Chí Minh,10.617552,107.332306
27577,Xuân Thới Sơn,Xuân Thới Sơn,79,TP. Hồ Chí Minh,HCM,Xuân Thới Sơn,TP. Hồ Chí Minh,Xuân Thới Sơn,TP. Hồ Chí Minh,10.882869,106.557991
26632,Xuyên Mộc,Xuyên Mộc,79,TP. Hồ Chí Minh,HCM,Xuyên Mộc,TP. Hồ Chí Minh,Xuyên Mộc,TP. Hồ Chí Minh,10.551327,107.458816
28243,An Lục Long,An Lục Long,80,Tây Ninh,SE,An Lục Long,Tây Ninh,An Lục Long,Tây Ninh,10.422869,106.462463
27943,An Ninh,An Ninh_27943,80,Tây Ninh,SE,An Ninh_27943,Tây Ninh,An Ninh_27943,Tây Ninh,10.976733,106.314974
25732,An Tịnh,An Tịnh,80,Tây Ninh,SE,An Tịnh,Tây Ninh,An Tịnh,Tây Ninh,11.061021,106.401586
25681,Bến Cầu,Bến Cầu,80,Tây Ninh,SE,Bến Cầu,Tây Ninh,Bến Cầu,Tây Ninh,11.11004,106.182222
27991,Bến Lức,Bến Lức,80,Tây Ninh,SE,Bến Lức,Tây Ninh,Bến Lức,Tây Ninh,10.663233,106.484811
28015,Bình Đức,Bình Đức_28015,80,Tây Ninh,SE,Bình Đức_28015,Tây Ninh,Bình Đức_28015,Tây Ninh,10.642678,106.443604
27793,Bình Hiệp,Bình Hiệp_27793,80,Tây Ninh,SE,Bình Hiệp_27793,Tây Ninh,Bình Hiệp_27793,Tây Ninh,10.843396,105.98118
27811,Bình Hòa,Bình Hòa_27811,80,Tây Ninh,SE,Bình Hòa_27811,Tây Ninh,Bình Hòa_27811,Tây Ninh,10.774783,106.014623
25480,Bình Minh,Bình Minh_25480,80,Tây Ninh,SE,Bình Minh_25480,Tây Ninh,Bình Minh_25480,Tây Ninh,11.381003,106.132253
27868,Bình Thành,Bình Thành_27868,80,Tây Ninh,SE,Bình Thành_27868,Tây Ninh,Bình Thành_27868,Tây Ninh,10.760803,106.175569
28108,Cần Đước,Cần Đước,80,Tây Ninh,SE,Cần Đước,Tây Ninh,Cần Đước,Tây Ninh,10.487705,106.589077
28159,Cần Giuộc,Cần Giuộc,80,Tây Ninh,SE,Cần Giuộc,Tây Ninh,Cần Giuộc,Tây Ninh,10.614838,106.688448
25573,Cầu Khởi,Cầu Khởi,80,Tây Ninh,SE,Cầu Khởi,Tây Ninh,Cầu Khởi,Tây Ninh,11.302003,106.223856
25585,Châu Thành,Châu Thành_25585,80,Tây Ninh,SE,Châu Thành_25585,Tây Ninh,Châu Thành_25585,Tây Ninh,11.330706,106.046614
27898,Đông Thành,Đông Thành_27898,80,Tây Ninh,SE,Đông Thành_27898,Tây Ninh,Đông Thành_27898,Tây Ninh,10.86971,106.253551
27937,Đức Hòa,Đức Hòa,80,Tây Ninh,SE,Đức Hòa,Tây Ninh,Đức Hòa,Tây Ninh,10.789957,106.466837
27925,Đức Huệ,Đức Huệ,80,Tây Ninh,SE,Đức Huệ,Tây Ninh,Đức Huệ,Tây Ninh,10.803285,106.31774
27964,Đức Lập,Đức Lập_27964,80,Tây Ninh,SE,Đức Lập_27964,Tây Ninh,Đức Lập_27964,Tây Ninh,10.90917,106.471645
25552,Dương Minh Châu,Dương Minh Châu,80,Tây Ninh,SE,Dương Minh Châu,Tây Ninh,Dương Minh Châu,Tây Ninh,11.394132,106.262305
25672,Gia Lộc,Gia Lộc_25672,80,Tây Ninh,SE,Gia Lộc_25672,Tây Ninh,Gia Lộc_25672,Tây Ninh,11.098514,106.337276
25654,Gò Dầu,Gò Dầu,80,Tây Ninh,SE,Gò Dầu,Tây Ninh,Gò Dầu,Tây Ninh,11.069671,106.303737
25588,Hảo Đước,Hảo Đước,80,Tây Ninh,SE,Hảo Đước,Tây Ninh,Hảo Đước,Tây Ninh,11.364024,105.990006
27931,Hậu Nghĩa,Hậu Nghĩa,80,Tây Ninh,SE,Hậu Nghĩa,Tây Ninh,Hậu Nghĩa,Tây Ninh,10.933578,106.405102
27841,Hậu Thạnh,Hậu Thạnh,80,Tây Ninh,SE,Hậu Thạnh,Tây Ninh,Hậu Thạnh,Tây Ninh,10.648813,105.859687
27952,Hiệp Hòa,Hiệp Hòa_27952,80,Tây Ninh,SE,Hiệp Hòa_27952,Tây Ninh,Hiệp Hòa_27952,Tây Ninh,10.916256,106.334463
25606,Hòa Hội,Hòa Hội_25606,80,Tây Ninh,SE,Hòa Hội_25606,Tây Ninh,Hòa Hội_25606,Tây Ninh,11.344152,105.923529
27979,Hòa Khánh,Hòa Khánh_27979,80,Tây Ninh,SE,Hòa Khánh_27979,Tây Ninh,Hòa Khánh_27979,Tây Ninh,10.850961,106.387626
25645,Hòa Thành,Hòa Thành_25645,80,Tây Ninh,SE,Hòa Thành_25645,Tây Ninh,Hòa Thành_25645,Tây Ninh,11.258824,106.116669
27727,Hưng Điền,Hưng Điền,80,Tây Ninh,SE,Hưng Điền,Tây Ninh,Hưng Điền,Tây Ninh,10.927696,105.601345
25711,Hưng Thuận,Hưng Thuận,80,Tây Ninh,SE,Hưng Thuận,Tây Ninh,Hưng Thuận,Tây Ninh,11.165054,106.385666
27715,Khánh Hậu,Khánh Hậu,80,Tây Ninh,SE,Khánh Hậu,Tây Ninh,Khánh Hậu,Tây Ninh,10.518378,106.37851
27763,Khánh Hưng,Khánh Hưng_27763,80,Tây Ninh,SE,Khánh Hưng_27763,Tây Ninh,Khánh Hưng_27763,Tây Ninh,10.96719,105.728026
27787,Kiến Tường,Kiến Tường,80,Tây Ninh,SE,Kiến Tường,Tây Ninh,Kiến Tường,Tây Ninh,10.757018,105.940442
25579,Lộc Ninh,Lộc Ninh_25579,80,Tây Ninh,SE,Lộc Ninh_25579,Tây Ninh,Lộc Ninh_25579,Tây Ninh,11.317065,106.315587
27694,Long An,Long An,80,Tây Ninh,SE,Long An,Tây Ninh,Long An,Tây Ninh,10.543421,106.409706
28126,Long Cang,Long Cang,80,Tây Ninh,SE,Long Cang,Tây Ninh,Long Cang,Tây Ninh,10.592242,106.521986
25684,Long Chữ,Long Chữ,80,Tây Ninh,SE,Long Chữ,Tây Ninh,Long Chữ,Tây Ninh,11.18345,106.108286
25630,Long Hoa,Long Hoa,80,Tây Ninh,SE,Long Hoa,Tây Ninh,Long Hoa,Tây Ninh,11.258069,106.171089
28144,Long Hựu,Long Hựu,80,Tây Ninh,SE,Long Hựu,Tây Ninh,Long Hựu,Tây Ninh,10.475591,106.684009
25702,Long Thuận,Long Thuận_25702,80,Tây Ninh,SE,Long Thuận_25702,Tây Ninh,Long Thuận_25702,Tây Ninh,11.124012,106.097145
28003,Lương Hòa,Lương Hòa_28003,80,Tây Ninh,SE,Lương Hòa_28003,Tây Ninh,Lương Hòa_28003,Tây Ninh,10.701005,106.452444
27823,Mộc Hóa,Mộc Hóa,80,Tây Ninh,SE,Mộc Hóa,Tây Ninh,Mộc Hóa,Tây Ninh,10.717217,106.049955
28066,Mỹ An,Mỹ An,80,Tây Ninh,SE,Mỹ An,Tây Ninh,Mỹ An,Tây Ninh,10.57964,106.324291
27976,Mỹ Hạnh,Mỹ Hạnh,80,Tây Ninh,SE,Mỹ Hạnh,Tây Ninh,Mỹ Hạnh,Tây Ninh,10.836579,106.491252
28132,Mỹ Lệ,Mỹ Lệ,80,Tây Ninh,SE,Mỹ Lệ,Tây Ninh,Mỹ Lệ,Tây Ninh,10.561123,106.566601
28177,Mỹ Lộc,Mỹ Lộc_28177,80,Tây Ninh,SE,Mỹ Lộc_28177,Tây Ninh,Mỹ Lộc_28177,Tây Ninh,10.594304,106.622673
27907,Mỹ Quý,Mỹ Quý,80,Tây Ninh,SE,Mỹ Quý,Tây Ninh,Mỹ Quý,Tây Ninh,10.938257,106.224971
28051,Mỹ Thạnh,Mỹ Thạnh,80,Tây Ninh,SE,Mỹ Thạnh,Tây Ninh,Mỹ Thạnh,Tây Ninh,10.638211,106.353578
28018,Mỹ Yên,Mỹ Yên,80,Tây Ninh,SE,Mỹ Yên,Tây Ninh,Mỹ Yên,Tây Ninh,10.646834,106.536515
27838,Nhơn Hòa Lập,Nhơn Hòa Lập,80,Tây Ninh,SE,Nhơn Hòa Lập,Tây Ninh,Nhơn Hòa Lập,Tây Ninh,10.641129,105.959629
27856,Nhơn Ninh,Nhơn Ninh,80,Tây Ninh,SE,Nhơn Ninh,Tây Ninh,Nhơn Ninh,Tây Ninh,10.570166,105.947579
28087,Nhựt Tảo,Nhựt Tảo,80,Tây Ninh,SE,Nhựt Tảo,Tây Ninh,Nhựt Tảo,Tây Ninh,10.567856,106.480357
25621,Ninh Điền,Ninh Điền,80,Tây Ninh,SE,Ninh Điền,Tây Ninh,Ninh Điền,Tây Ninh,11.236568,105.987313
25567,Ninh Thạnh,Ninh Thạnh,80,Tây Ninh,SE,Ninh Thạnh,Tây Ninh,Ninh Thạnh,Tây Ninh,11.327542,106.155096
25729,Phước Chỉ,Phước Chỉ,80,Tây Ninh,SE,Phước Chỉ,Tây Ninh,Phước Chỉ,Tây Ninh,11.011944,106.232507
28165,Phước Lý,Phước Lý,80,Tây Ninh,SE,Phước Lý,Tây Ninh,Phước Lý,Tây Ninh,10.631369,106.607262
25663,Phước Thạnh,Phước Thạnh,80,Tây Ninh,SE,Phước Thạnh,Tây Ninh,Phước Thạnh,Tây Ninh,11.149531,106.262464
25591,Phước Vinh,Phước Vinh,80,Tây Ninh,SE,Phước Vinh,Tây Ninh,Phước Vinh,Tây Ninh,11.446567,105.935115
28201,Phước Vĩnh Tây,Phước Vĩnh Tây,80,Tây Ninh,SE,Phước Vĩnh Tây,Tây Ninh,Phước Vĩnh Tây,Tây Ninh,10.551952,106.661299
28114,Rạch Kiến,Rạch Kiến,80,Tây Ninh,SE,Rạch Kiến,Tây Ninh,Rạch Kiến,Tây Ninh,10.608477,106.571251
28210,Tầm Vu,Tầm Vu,80,Tây Ninh,SE,Tầm Vu,Tây Ninh,Tầm Vu,Tây Ninh,10.473216,106.477699
27712,Tân An,Tân An_27712,80,Tây Ninh,SE,Tân An_27712,Tây Ninh,Tân An_27712,Tây Ninh,10.525462,106.436739
25486,Tân Biên,Tân Biên,80,Tây Ninh,SE,Tân Biên,Tây Ninh,Tân Biên,Tây Ninh,11.586754,105.926164
25516,Tân Châu,Tân Châu_25516,80,Tây Ninh,SE,Tân Châu_25516,Tây Ninh,Tân Châu_25516,Tây Ninh,11.556185,106.15389
25522,Tân Đông,Tân Đông_25522,80,Tây Ninh,SE,Tân Đông_25522,Tây Ninh,Tân Đông_25522,Tây Ninh,11.689547,106.246839
25531,Tân Hòa,Tân Hòa_25531,80,Tây Ninh,SE,Tân Hòa_25531,Tây Ninh,Tân Hòa_25531,Tây Ninh,11.573776,106.376774
25525,Tân Hội,Tân Hội_25525,80,Tây Ninh,SE,Tân Hội_25525,Tây Ninh,Tân Hội_25525,Tây Ninh,11.630423,106.168297
27721,Tân Hưng,Tân Hưng_27721,80,Tây Ninh,SE,Tân Hưng_27721,Tây Ninh,Tân Hưng_27721,Tây Ninh,10.81102,105.722747
28138,Tân Lân,Tân Lân,80,Tây Ninh,SE,Tân Lân,Tây Ninh,Tân Lân,Tây Ninh,10.501659,106.638965
25489,Tân Lập,Tân Lập_25489,80,Tây Ninh,SE,Tân Lập_25489,Tây Ninh,Tân Lập_25489,Tây Ninh,11.68551,106.045671
28072,Tân Long,Tân Long_28072,80,Tây Ninh,SE,Tân Long_28072,Tây Ninh,Tân Long_28072,Tây Ninh,10.717324,106.301082
25459,Tân Ninh,Tân Ninh_25459,80,Tây Ninh,SE,Tân Ninh_25459,Tây Ninh,Tân Ninh_25459,Tây Ninh,11.316936,106.106054
25549,Tân Phú,Tân Phú_25549,80,Tây Ninh,SE,Tân Phú_25549,Tây Ninh,Tân Phú_25549,Tây Ninh,11.469245,106.170355
28207,Tân Tập,Tân Tập,80,Tây Ninh,SE,Tân Tập,Tây Ninh,Tân Tập,Tây Ninh,10.543981,106.707763
27889,Tân Tây,Tân Tây,80,Tây Ninh,SE,Tân Tây,Tây Ninh,Tân Tây,Tây Ninh,10.630134,106.254595
25534,Tân Thành,Tân Thành_25534,80,Tây Ninh,SE,Tân Thành_25534,Tây Ninh,Tân Thành_25534,Tây Ninh,11.524925,106.254246
27826,Tân Thạnh,Tân Thạnh_27826,80,Tây Ninh,SE,Tân Thạnh_27826,Tây Ninh,Tân Thạnh_27826,Tây Ninh,10.59,106.060707
28075,Tân Trụ,Tân Trụ,80,Tây Ninh,SE,Tân Trụ,Tây Ninh,Tân Trụ,Tây Ninh,10.525534,106.494051
25498,Thạnh Bình,Thạnh Bình_25498,80,Tây Ninh,SE,Thạnh Bình_25498,Tây Ninh,Thạnh Bình_25498,Tây Ninh,11.541827,106.07137
25633,Thanh Điền,Thanh Điền,80,Tây Ninh,SE,Thanh Điền,Tây Ninh,Thanh Điền,Tây Ninh,11.267478,106.080292
25657,Thạnh Đức,Thạnh Đức,80,Tây Ninh,SE,Thạnh Đức,Tây Ninh,Thạnh Đức,Tây Ninh,11.211522,106.209097
27865,Thạnh Hóa,Thạnh Hóa,80,Tây Ninh,SE,Thạnh Hóa,Tây Ninh,Thạnh Hóa,Tây Ninh,10.62765,106.142413
27994,Thạnh Lợi,Thạnh Lợi,80,Tây Ninh,SE,Thạnh Lợi,Tây Ninh,Thạnh Lợi,Tây Ninh,10.749501,106.400582
27877,Thạnh Phước,Thạnh Phước_27877,80,Tây Ninh,SE,Thạnh Phước_27877,Tây Ninh,Thạnh Phước_27877,Tây Ninh,10.700091,106.149529
28036,Thủ Thừa,Thủ Thừa,80,Tây Ninh,SE,Thủ Thừa,Tây Ninh,Thủ Thừa,Tây Ninh,10.604225,106.414552
28225,Thuận Mỹ,Thuận Mỹ,80,Tây Ninh,SE,Thuận Mỹ,Tây Ninh,Thuận Mỹ,Tây Ninh,10.457053,106.548373
25510,Trà Vong,Trà Vong,80,Tây Ninh,SE,Trà Vong,Tây Ninh,Trà Vong,Tây Ninh,11.437458,106.054279
25708,Trảng Bàng,Trảng Bàng,80,Tây Ninh,SE,Trảng Bàng,Tây Ninh,Trảng Bàng,Tây Ninh,11.026767,106.322445
25666,Truông Mít,Truông Mít,80,Tây Ninh,SE,Truông Mít,Tây Ninh,Truông Mít,Tây Ninh,11.203842,106.308817
27775,Tuyên Bình,Tuyên Bình_27775,80,Tây Ninh,SE,Tuyên Bình_27775,Tây Ninh,Tuyên Bình_27775,Tây Ninh,10.837027,105.84204
27817,Tuyên Thạnh,Tuyên Thạnh,80,Tây Ninh,SE,Tuyên Thạnh,Tây Ninh,Tuyên Thạnh,Tây Ninh,10.748491,105.873886
28093,Vàm Cỏ,Vàm Cỏ,80,Tây Ninh,SE,Vàm Cỏ,Tây Ninh,Vàm Cỏ,Tây Ninh,10.507593,106.539524
27748,Vĩnh Châu,Vĩnh Châu_27748,80,Tây Ninh,SE,Vĩnh Châu_27748,Tây Ninh,Vĩnh Châu_27748,Tây Ninh,10.72824,105.758359
28222,Vĩnh Công,Vĩnh Công,80,Tây Ninh,SE,Vĩnh Công,Tây Ninh,Vĩnh Công,Tây Ninh,10.49884,106.443775
27757,Vĩnh Hưng,Vĩnh Hưng_27757,80,Tây Ninh,SE,Vĩnh Hưng_27757,Tây Ninh,Vĩnh Hưng_27757,Tây Ninh,10.888563,105.782132
27736,Vĩnh Thạnh,Vĩnh Thạnh_27736,80,Tây Ninh,SE,Vĩnh Thạnh_27736,Tây Ninh,Vĩnh Thạnh_27736,Tây Ninh,10.845006,105.628642
29954,An Bình,An Bình_29954,82,Đồng Tháp,MK,An Bình_29954,Đồng Tháp,An Bình_29954,Đồng Tháp,10.781695,105.392097
30019,An Hòa,An Hòa_30019,82,Đồng Tháp,MK,An Hòa_30019,Đồng Tháp,An Hòa_30019,Đồng Tháp,10.749201,105.421833
28429,An Hữu,An Hữu,82,Đồng Tháp,MK,An Hữu,Đồng Tháp,An Hữu,Đồng Tháp,10.306035,105.909631
30028,An Long,An Long_30028,82,Đồng Tháp,MK,An Long_30028,Đồng Tháp,An Long_30028,Đồng Tháp,10.659843,105.406741
29944,An Phước,An Phước_29944,82,Đồng Tháp,MK,An Phước_29944,Đồng Tháp,An Phước_29944,Đồng Tháp,10.832411,105.580193
28633,An Thạnh Thủy,An Thạnh Thủy,82,Đồng Tháp,MK,An Thạnh Thủy,Đồng Tháp,An Thạnh Thủy,Đồng Tháp,10.366705,106.502554
30085,Ba Sao,Ba Sao,82,Đồng Tháp,MK,Ba Sao,Đồng Tháp,Ba Sao,Đồng Tháp,10.553236,105.691794
30118,Bình Hàng Trung,Bình Hàng Trung,82,Đồng Tháp,MK,Bình Hàng Trung,Đồng Tháp,Bình Hàng Trung,Đồng Tháp,10.421042,105.781637
28648,Bình Ninh,Bình Ninh,82,Đồng Tháp,MK,Bình Ninh,Đồng Tháp,Bình Ninh,Đồng Tháp,10.323832,106.453325
28471,Bình Phú,Bình Phú_28471,82,Đồng Tháp,MK,Bình Phú_28471,Đồng Tháp,Bình Phú_28471,Đồng Tháp,10.396917,106.068181
30163,Bình Thành,Bình Thành_30163,82,Đồng Tháp,MK,Bình Thành_30163,Đồng Tháp,Bình Thành_30163,Đồng Tháp,10.58876,105.5686
28564,Bình Trưng,Bình Trưng_28564,82,Đồng Tháp,MK,Bình Trưng_28564,Đồng Tháp,Bình Trưng_28564,Đồng Tháp,10.408878,106.202943
28315,Bình Xuân,Bình Xuân,82,Đồng Tháp,MK,Bình Xuân,Đồng Tháp,Bình Xuân,Đồng Tháp,10.40289,106.640847
28360,Cái Bè,Cái Bè,82,Đồng Tháp,MK,Cái Bè,Đồng Tháp,Cái Bè,Đồng Tháp,10.36284,105.997413
28439,Cai Lậy,Cai Lậy,82,Đồng Tháp,MK,Cai Lậy,Đồng Tháp,Cai Lậy,Đồng Tháp,10.382258,106.12419
29869,Cao Lãnh,Cao Lãnh,82,Đồng Tháp,MK,Cao Lãnh,Đồng Tháp,Cao Lãnh,Đồng Tháp,10.445275,105.62353
28519,Châu Thành,Châu Thành_28519,82,Đồng Tháp,MK,Châu Thành_28519,Đồng Tháp,Châu Thành_28519,Đồng Tháp,10.434428,106.330487
28594,Chợ Gạo,Chợ Gạo,82,Đồng Tháp,MK,Chợ Gạo,Đồng Tháp,Chợ Gạo,Đồng Tháp,10.367892,106.42842
28249,Đạo Thạnh,Đạo Thạnh,82,Đồng Tháp,MK,Đạo Thạnh,Đồng Tháp,Đạo Thạnh,Đồng Tháp,10.376984,106.360691
30061,Đốc Binh Kiều,Đốc Binh Kiều,82,Đồng Tháp,MK,Đốc Binh Kiều,Đồng Tháp,Đốc Binh Kiều,Đồng Tháp,10.560674,105.870865
28660,Đồng Sơn,Đồng Sơn_28660,82,Đồng Tháp,MK,Đồng Sơn_28660,Đồng Tháp,Đồng Sơn_28660,Đồng Tháp,10.395072,106.56702
28720,Gia Thuận,Gia Thuận,82,Đồng Tháp,MK,Gia Thuận,Đồng Tháp,Gia Thuận,Đồng Tháp,10.417008,106.766083
28306,Gò Công,Gò Công,82,Đồng Tháp,MK,Gò Công,Đồng Tháp,Gò Công,Đồng Tháp,10.353961,106.66887
28747,Gò Công Đông,Gò Công Đông,82,Đồng Tháp,MK,Gò Công Đông,Đồng Tháp,Gò Công Đông,Đồng Tháp,10.29939,106.749634
28366,Hậu Mỹ,Hậu Mỹ,82,Đồng Tháp,MK,Hậu Mỹ,Đồng Tháp,Hậu Mỹ,Đồng Tháp,10.482645,105.970826
28501,Hiệp Đức,Hiệp Đức_28501,82,Đồng Tháp,MK,Hiệp Đức_28501,Đồng Tháp,Hiệp Đức_28501,Đồng Tháp,10.328571,106.074875
30208,Hòa Long,Hòa Long,82,Đồng Tháp,MK,Hòa Long,Đồng Tháp,Hòa Long,Đồng Tháp,10.266071,105.664286
28393,Hội Cư,Hội Cư,82,Đồng Tháp,MK,Hội Cư,Đồng Tháp,Hội Cư,Đồng Tháp,10.409035,106.004324
29955,Hồng Ngự,Hồng Ngự,82,Đồng Tháp,MK,Hồng Ngự,Đồng Tháp,Hồng Ngự,Đồng Tháp,10.850086,105.374451
28336,Hưng Thạnh,Hưng Thạnh,82,Đồng Tháp,MK,Hưng Thạnh,Đồng Tháp,Hưng Thạnh,Đồng Tháp,10.527541,106.29262
28582,Kim Sơn,Kim Sơn_28582,82,Đồng Tháp,MK,Kim Sơn_28582,Đồng Tháp,Kim Sơn_28582,Đồng Tháp,10.341246,106.270074
30226,Lai Vung,Lai Vung,82,Đồng Tháp,MK,Lai Vung,Đồng Tháp,Lai Vung,Đồng Tháp,10.29012,105.57725
30169,Lấp Vò,Lấp Vò,82,Đồng Tháp,MK,Lấp Vò,Đồng Tháp,Lấp Vò,Đồng Tháp,10.352679,105.570306
28687,Long Bình,Long Bình_28687,82,Đồng Tháp,MK,Long Bình_28687,Đồng Tháp,Long Bình_28687,Đồng Tháp,10.308418,106.637131
28543,Long Định,Long Định,82,Đồng Tháp,MK,Long Định,Đồng Tháp,Long Định,Đồng Tháp,10.405936,106.254926
28537,Long Hưng,Long Hưng_28537,82,Đồng Tháp,MK,Long Hưng_28537,Đồng Tháp,Long Hưng_28537,Đồng Tháp,10.395561,106.27403
29983,Long Khánh,Long Khánh_29983,82,Đồng Tháp,MK,Long Khánh_29983,Đồng Tháp,Long Khánh_29983,Đồng Tháp,10.800432,105.301268
29992,Long Phú Thuận,Long Phú Thuận,82,Đồng Tháp,MK,Long Phú Thuận,Đồng Tháp,Long Phú Thuận,Đồng Tháp,10.746842,105.328197
28297,Long Thuận,Long Thuận_28297,82,Đồng Tháp,MK,Long Thuận_28297,Đồng Tháp,Long Thuận_28297,Đồng Tháp,10.363015,106.693563
28504,Long Tiên,Long Tiên,82,Đồng Tháp,MK,Long Tiên,Đồng Tháp,Long Tiên,Đồng Tháp,10.342648,106.142522
28615,Lương Hòa Lạc,Lương Hòa Lạc,82,Đồng Tháp,MK,Lương Hòa Lạc,Đồng Tháp,Lương Hòa Lạc,Đồng Tháp,10.420161,106.387165
30178,Mỹ An Hưng,Mỹ An Hưng,82,Đồng Tháp,MK,Mỹ An Hưng,Đồng Tháp,Mỹ An Hưng,Đồng Tháp,10.398607,105.603905
28405,Mỹ Đức Tây,Mỹ Đức Tây,82,Đồng Tháp,MK,Mỹ Đức Tây,Đồng Tháp,Mỹ Đức Tây,Đồng Tháp,10.364631,105.935745
30112,Mỹ Hiệp,Mỹ Hiệp,82,Đồng Tháp,MK,Mỹ Hiệp,Đồng Tháp,Mỹ Hiệp,Đồng Tháp,10.349341,105.784824
28414,Mỹ Lợi,Mỹ Lợi,82,Đồng Tháp,MK,Mỹ Lợi,Đồng Tháp,Mỹ Lợi,Đồng Tháp,10.373442,105.881182
29884,Mỹ Ngãi,Mỹ Ngãi,82,Đồng Tháp,MK,Mỹ Ngãi,Đồng Tháp,Mỹ Ngãi,Đồng Tháp,10.513771,105.615712
28273,Mỹ Phong,Mỹ Phong,82,Đồng Tháp,MK,Mỹ Phong,Đồng Tháp,Mỹ Phong,Đồng Tháp,10.370777,106.386697
28435,Mỹ Phước Tây,Mỹ Phước Tây,82,Đồng Tháp,MK,Mỹ Phước Tây,Đồng Tháp,Mỹ Phước Tây,Đồng Tháp,10.451854,106.126563
30055,Mỹ Quí,Mỹ Quí,82,Đồng Tháp,MK,Mỹ Quí,Đồng Tháp,Mỹ Quí,Đồng Tháp,10.533475,105.776133
28456,Mỹ Thành,Mỹ Thành,82,Đồng Tháp,MK,Mỹ Thành,Đồng Tháp,Mỹ Thành,Đồng Tháp,10.463881,106.025435
28378,Mỹ Thiện,Mỹ Thiện,82,Đồng Tháp,MK,Mỹ Thiện,Đồng Tháp,Mỹ Thiện,Đồng Tháp,10.439029,105.919968
28261,Mỹ Tho,Mỹ Tho,82,Đồng Tháp,MK,Mỹ Tho,Đồng Tháp,Mỹ Tho,Đồng Tháp,10.351199,106.371409
30076,Mỹ Thọ,Mỹ Thọ,82,Đồng Tháp,MK,Mỹ Thọ,Đồng Tháp,Mỹ Thọ,Đồng Tháp,10.44081,105.713357
28603,Mỹ Tịnh An,Mỹ Tịnh An,82,Đồng Tháp,MK,Mỹ Tịnh An,Đồng Tháp,Mỹ Tịnh An,Đồng Tháp,10.458657,106.40388
29888,Mỹ Trà,Mỹ Trà,82,Đồng Tháp,MK,Mỹ Trà,Đồng Tháp,Mỹ Trà,Đồng Tháp,10.47607,105.671712
28516,Ngũ Hiệp,Ngũ Hiệp,82,Đồng Tháp,MK,Ngũ Hiệp,Đồng Tháp,Ngũ Hiệp,Đồng Tháp,10.311577,106.159697
28477,Nhị Quý,Nhị Quý,82,Đồng Tháp,MK,Nhị Quý,Đồng Tháp,Nhị Quý,Đồng Tháp,10.394691,106.171985
30235,Phong Hòa,Phong Hòa,82,Đồng Tháp,MK,Phong Hòa,Đồng Tháp,Phong Hòa,Đồng Tháp,10.202434,105.673215
30088,Phong Mỹ,Phong Mỹ,82,Đồng Tháp,MK,Phong Mỹ,Đồng Tháp,Phong Mỹ,Đồng Tháp,10.589436,105.620513
30025,Phú Cường,Phú Cường,82,Đồng Tháp,MK,Phú Cường,Đồng Tháp,Phú Cường,Đồng Tháp,10.732801,105.651299
30244,Phú Hựu,Phú Hựu,82,Đồng Tháp,MK,Phú Hựu,Đồng Tháp,Phú Hựu,Đồng Tháp,10.241708,105.868285
28663,Phú Thành,Phú Thành,82,Đồng Tháp,MK,Phú Thành,Đồng Tháp,Phú Thành,Đồng Tháp,10.376375,106.622684
30034,Phú Thọ,Phú Thọ_30034,82,Đồng Tháp,MK,Phú Thọ_30034,Đồng Tháp,Phú Thọ_30034,Đồng Tháp,10.687288,105.480958
30043,Phương Thịnh,Phương Thịnh,82,Đồng Tháp,MK,Phương Thịnh,Đồng Tháp,Phương Thịnh,Đồng Tháp,10.627511,105.682468
29905,Sa Đéc,Sa Đéc,82,Đồng Tháp,MK,Sa Đéc,Đồng Tháp,Sa Đéc,Đồng Tháp,10.330596,105.738684
28729,Sơn Qui,Sơn Qui,82,Đồng Tháp,MK,Sơn Qui,Đồng Tháp,Sơn Qui,Đồng Tháp,10.424552,106.664476
30010,Tam Nông,Tam Nông_30010,82,Đồng Tháp,MK,Tam Nông_30010,Đồng Tháp,Tam Nông_30010,Đồng Tháp,10.751869,105.538152
28738,Tân Điền,Tân Điền,82,Đồng Tháp,MK,Tân Điền,Đồng Tháp,Tân Điền,Đồng Tháp,10.346479,106.753661
28723,Tân Đông,Tân Đông_28723,82,Đồng Tháp,MK,Tân Đông_28723,Đồng Tháp,Tân Đông_28723,Đồng Tháp,10.430482,106.704574
